startdate,station,pm,bc,na,mg,al,si,s,cl,k,ca,sc,ti,v,cr,mn,fe,co,ni,cu,zn,ga,ge,se,br,rb,sr,y,zr,nb,mo,pd,ag,cd,sn,sb,cs,ba,la,ce,sm,eu,tb,au,tl,pb,date1,central,month,season
11/10/2017,c1pm10,81.879997,2.8199999,.60689998,.91570002,2.2465,5.1754999,6.6661,.16339999,.7784,5.3794999,.00030000001,.1505,.019300001,.0085000005,.039000001,2.2272,0,.0102,.026900001,.052000001,.00039999999,0,.0011,.0185,0,.0307,.00019999999,.0112,.0019,.0057000001,.0052999998,.0044,.0044999998,.0197,0,0,.0097000003,0,.0012000001,0,0,0,0,.000099999997,.0155,10nov2017,c1pm10,11,3
11/11/2017,c1pm25,26.82,3.55,.34889999,.21969999,.4786,.87449998,3.4403,.0197,.26629999,.55800003,.0123,.0261,.0093999999,.0023000001,.0077,.33329999,.0013,.003,.0092000002,.0221,0,0,.000099999997,.0062000002,0,.0049000001,.0034,.0124,.0114,.0049000001,.00069999998,.0051000002,0,.0094999997,0,0,0,.0027999999,0,.0049999999,0,0,.0059000002,.0012000001,.0206,11nov2017,c1pm25,11,3
11/11/2017,c1pm10,80.510002,4.1199999,.6002,1.1247,2.6396999,6.2377,3.7365,.2288,.82480001,6.5342999,.0145,.1829,.015900001,.0103,.0429,2.4885001,.0020999999,.0074,.0178,.0418,.0034,0,.001,.0136,.0013,.034400001,0,.012,.0041999999,.0063999998,.0114,.0041,0,.023,.0060000001,0,.0185,.0038000001,0,0,0,0,0,.00060000003,.023499999,11nov2017,c1pm10,11,3
11/11/2017,c2pm25,38.360001,3.6199999,.3459,.29069999,1.2384,2.1083,3.9351001,.13349999,.59100002,1.2606,.0018,.046700001,.013,.0046999999,.037599999,.79100001,.0035000001,.0077,.0174,.34650001,.00030000001,0,.0117,.0098000001,.0013,.0076000001,.0012000001,.0019,.001,.0027999999,.00030000001,.0031000001,0,.0449,.00069999998,0,0,0,0,0,0,.055,0,0,.038600001,11nov2017,c2pm25,11,3
11/11/2017,c2pm10,120.92,4.4699998,.43830001,1.6386,4.1577001,9.9505997,4.2045002,.53350002,1.3767999,11.9321,.0098000001,.29190001,.024700001,.020300001,.1123,4.5201001,.0091000004,.023399999,.031199999,.45359999,.0041999999,0,.0111,.02,.0031000001,.058400001,.0012000001,.0139,.00039999999,.0052,.0113,.0093999999,.0026,.057399999,.0018,0,.19,.017999999,0,0,0,0,.0027000001,0,.0526,11nov2017,c2pm10,11,3
11/12/2017,c2pm10,129.39,4.0300002,.47620001,1.8874,4.7052999,11.0691,3.4723001,.6128,1.6666,12.7955,.0131,.3154,.022399999,.0217,.1146,5.2326999,.0088999998,.022399999,.027899999,.34490001,.0040000002,0,.0022,.022500001,.0041999999,.066,.0020999999,.0093999999,.0062000002,.0055999998,.0111,.0114,0,.0139,.0063999998,0,.1215,0,.0112,0,0,0,.0035999999,0,.059,12nov2017,c2pm10,11,3
11/12/2017,c2pm25,32.98,2.9400001,.49349999,.37560001,1.3274,2.0623,2.9770999,.1548,.72829998,1.165,.0091000004,.039999999,.0112,.0027000001,.0262,.69709998,.00019999999,.0051000002,.0143,.1881,.0024000001,0,.0051000002,.0144,0,.0071,0,.0044999998,.0019,.0082,.0046000001,.0052999998,0,.0097000003,0,0,.0033,0,0,.0081000002,0,0,0,0,.045299999,12nov2017,c2pm25,11,3
11/12/2017,c1pm25,27.700001,3.3800001,.49790001,.2076,.46830001,.89060003,3.3599999,.0425,.3308,.60960001,.0060000001,.025,.0128,.0011,.0020000001,.35100001,.00019999999,.0031999999,.0085000005,.0266,0,0,.0012000001,.0133,.00030000001,.0022,.0019,.0044,.0055,0,.001,.0014,.003,.0114,.0046000001,.021199999,.020199999,0,0,0,0,0,.00030000001,0,.046,12nov2017,c1pm25,11,3
11/12/2017,c1pm10,87.849998,4,.65850002,1.2043,2.8491001,6.7449999,3.7323999,.53640002,.94379997,7.4900999,.0014,.1954,.0184,.0101,.043200001,2.6703999,.0044,.0133,.0199,.051100001,.000099999997,0,.00079999998,.017200001,.0031999999,.037099998,.0020000001,.001,.00050000002,.0066,0,.0088999998,.0144,.0057000001,0,.0099999998,.062399998,0,0,0,0,0,.0071999999,0,.0363,12nov2017,c1pm10,11,3
11/13/2017,c1pm25,23.59,2.2,.26530001,.2138,.40439999,.84399998,2.6064,.0383,.33239999,.59560001,.0059000002,.0218,.0096000005,.0017,.0062000002,.32179999,.00060000003,.0040000002,.0105,.0254,.001,0,.0023000001,.0132,0,.0077999998,0,.0044,.0038000001,.0011,.0022,.0024000001,0,.0096000005,.0012000001,0,0,.0074,.0068000001,.037999999,.0495,0,.0057000001,0,.0186,13nov2017,c1pm25,11,3
11/13/2017,c2pm10,128.36,3.23,.2561,2.2112,5.0883002,11.7859,3.1543,.39390001,1.7081,13.0565,.0043000001,.30849999,.022,.0265,.1142,5.2716999,.0116,.0252,.025800001,.4244,.003,0,.0057000001,.0188,.0027999999,.067400001,.0024000001,.0104,.00039999999,0,.015900001,.0098999999,0,.0080000004,0,0,.0383,0,0,0,0,0,0,0,.043299999,13nov2017,c2pm10,11,3
11/13/2017,c1pm10,64.669998,2.6199999,.6006,.98159999,2.1150999,4.9924998,2.9645,.3163,.75770003,5.3460002,.0040000002,.13590001,.0141,.0085000005,.032499999,1.9571,.0070000002,.0108,.0176,.039999999,.00030000001,0,.0035999999,.019099999,0,.030300001,.00030000001,.0022,.00060000003,.0044,.00030000001,.0051000002,0,.017999999,0,0,0,0,0,0,0,0,0,.0020999999,.020099999,13nov2017,c1pm10,11,3
11/13/2017,c2pm25,34.73,2.5899999,.2079,.43810001,1.7774,2.6329,2.5766001,.1454,.79570001,1.5246,.0086000003,.047699999,.0088,.0046000001,.0294,.82929999,.00060000003,.0055999998,.0116,.29210001,.00030000001,0,.0027999999,.0126,.0011,.0089999996,.00060000003,.0015,.0035999999,.0049999999,.0037,.003,.0035999999,.015699999,.003,0,0,0,0,.0057000001,0,0,.00050000002,.0024999999,.031500001,13nov2017,c2pm25,11,3
11/14/2017,c2pm10,145.5,5.1300001,.1319,1.8583,6.0207,12.6803,3.0251999,.78899997,2.4563999,13.9706,.0082999999,.34020001,.0266,.025699999,.1655,7.4109998,.018200001,.021500001,.053100001,.98790002,.00060000003,0,.0073000002,.027899999,.0041,.075599998,0,.027100001,.0054000001,.0040000002,.0046999999,.0043000001,0,.015,0,0,.18449999,0,0,0,0,0,.0040000002,0,.079300001,14nov2017,c2pm10,11,3
11/14/2017,c1pm10,54.66,3.24,.4188,.7252,1.6925,4.2277999,2.3662,.24250001,.63980001,4.5398998,.0049000001,.1198,.0165,.0066,.0308,1.6815,.0051000002,.0066,.029200001,.043299999,.00069999998,0,.0023000001,.016799999,.00060000003,.022500001,0,.0101,0,.0080000004,.0034,.0040000002,0,.0041,0,0,.0392,0,0,0,0,0,.0024999999,0,.0102,14nov2017,c1pm10,11,3
11/14/2017,c2pm25,46.630001,3.8599999,.3574,.35319999,2.9284,3.7980001,2.7702999,.4181,1.6232001,1.7183,.0073000002,.0557,.0144,.0040000002,.068099998,1.092,.0018,.0055,.0264,.6505,.0019,0,.003,.021600001,.0038999999,.0078999996,.0016,.0038000001,0,.0035999999,.0013,.0034,0,.0186,.0019,0,.0339,0,0,0,0,0,0,.003,.0583,14nov2017,c2pm25,11,3
11/14/2017,c1pm25,20.639999,2.5599999,.2798,.15109999,.3193,.62519997,2.1166999,.041700002,.28060001,.5061,.0013,.0189,.0113,0,.0024000001,.27860001,0,.0046000001,.0128,.019300001,.0024999999,0,.0024999999,.0136,0,.0049999999,.00060000003,.0013,.0038999999,.0020999999,0,.0037,.0012000001,.0070000002,0,0,0,.021400001,.0317,.037,0,0,0,.0014,.0121,14nov2017,c1pm25,11,3
11/15/2017,c1pm10,81.900002,4.0100002,.49380001,1.1042,2.5032001,6.4075999,2.7406001,.27959999,.97600001,7.5507002,.0055999998,.20479999,.018300001,.0148,.054299999,3.2011001,.0031999999,.011,.077399999,.068499997,.0024000001,0,.0024999999,.029200001,.0024000001,.047699999,.001,.022600001,.0027999999,.0077,.0049000001,.003,.0035000001,.020300001,0,0,.091600001,0,.0098000001,0,0,0,.0012000001,0,.0139,15nov2017,c1pm10,11,3
11/15/2017,c2pm10,173.78999,6.2199998,.43849999,2.513,5.9136,14.3975,3.2435999,.5377,1.9593,16.9086,.00030000001,.95389998,.037500001,.034499999,.1332,7.3462,.015,.029300001,.049400002,.4481,.0024000001,0,.003,.041499998,.0024999999,.1063,.00019999999,.0252,.0052999998,.0060000001,0,.0066999998,.0083999997,.0113,0,.0151,.4425,.0044,0,0,0,0,0,0,.0308,15nov2017,c2pm10,11,3
11/15/2017,c2pm25,45.66,4.5,.4208,.4747,2.1127999,2.8599,3.0111001,.1234,.8549,2.0149,.0041999999,.25780001,.0176,.0020999999,.027000001,.93129998,.0024000001,.0060000001,.0186,.1241,.00050000002,0,0,.029999999,0,.0149,.00060000003,.0011,0,.0055999998,.0107,.0013,.0019,.029999999,.0044,0,.0176,0,0,.0261,0,0,0,0,.026699999,15nov2017,c2pm25,11,3
11/15/2017,c1pm25,25.639999,3.21,.37619999,.192,.38119999,.86129999,2.3843999,.028000001,.42449999,.80339998,.0063999998,.035599999,.0132,.00030000001,.0104,.5237,.0019,.0031000001,.025800001,.0252,0,0,.00019999999,.0261,0,.0078999996,0,.0035000001,0,.0049999999,.0013,.0062000002,0,.0074,.0024999999,0,.0242,.041200001,0,0,0,0,0,.00019999999,.0081000002,15nov2017,c1pm25,11,3
11/16/2017,c1pm10,116.6,3.96,.75080001,1.7588,4.7804999,10.8445,2.9885001,.73640001,1.472,10.5901,.0121,.34169999,.0155,.0133,.076300003,4.4548998,.0076000001,.0126,.0294,.054299999,0,0,.0024999999,.024499999,.0052,.064400002,.0016,.0231,.0019,.0063,0,.0029,0,.0085000005,0,0,.022700001,0,0,0,0,0,.0049000001,.000099999997,.042300001,16nov2017,c1pm10,11,3
11/16/2017,c1pm25,30.879999,2.95,.63169998,.36140001,1.0437,2.0488999,2.6175001,.051899999,.53539997,1.1511,.0019,.063199997,.011,.0024000001,.0164,.77039999,.001,.0038000001,.0109,.0307,.0029,0,.0033,.0135,.0015,.016799999,0,.0046000001,.0024000001,.0038000001,0,.0020000001,0,.0142,0,0,0,0,.000099999997,0,0,0,.00069999998,0,.033,16nov2017,c1pm25,11,3
11/16/2017,c2pm10,190.69,5.8000002,.50590003,2.5929999,7.2891002,16.899799,3.5776999,1.0785,3.4000001,17.541401,.0093999999,.4964,.035500001,.030099999,.1723,7.7807002,.0139,.028100001,.046,.72399998,.0059000002,0,.0098000001,.0298,.0077999998,.0973,.0014,.0261,.0031999999,.0063999998,0,.0041999999,.0066999998,.0166,.0037,0,.3012,.033599999,.050500002,0,0,.036899999,.0012000001,0,.084899999,16nov2017,c2pm10,11,3
11/16/2017,c2pm25,54.73,4.1900001,.6602,.6336,2.9588001,5.0661001,3.3103001,.48559999,2.2381999,2.1242001,.00079999998,.083999999,.019300001,.0035999999,.059900001,1.2841001,.0015,.0044,.022299999,.40970001,.00089999998,0,.0091000004,.018999999,.0027999999,.021,0,0,0,.0077,.011,.0071999999,0,.0231,0,0,.025900001,0,0,.037900001,0,0,.0049000001,.003,.059599999,16nov2017,c2pm25,11,3
11/17/2017,c2pm25,41.209999,3.71,.57260001,.57190001,1.6444,3.2499001,3.0044,.0394,.59149998,1.8812,.0046999999,.082900003,.0164,.0041,.018100001,1.0322,.0024999999,.0066999998,.013,.045899998,.0022,.0015,.00060000003,.0149,0,.023499999,.000099999997,.0049000001,.001,.0022,0,.0060000001,0,.0138,0,0,0,0,0,0,0,0,0,0,.058800001,17nov2017,c2pm25,11,3
11/17/2017,c1pm25,42.889999,3.9300001,.55479997,.41890001,1.281,2.5292001,3.1991999,.035500001,.53329998,1.2232,.0020000001,.079999998,.0112,.0027000001,.0163,1.061,.003,.0041,.018999999,.093999997,.00069999998,0,.00050000002,.0082999999,0,.0134,.00030000001,.0020999999,.00039999999,.0041999999,0,.001,.0031999999,.0055,0,0,.037300002,0,0,0,0,0,0,0,.039900001,17nov2017,c1pm25,11,3
11/17/2017,c1pm10,134.67,4.8200002,.62959999,1.7612,4.8242998,11.2493,3.3543,.63169998,1.4403,10.5303,0,.3655,.0175,.0175,.077100001,5.0854001,.0137,.0133,.071500003,.1468,0,0,.0019,.0266,.0024999999,.092100002,0,.0306,.0046999999,.0074999998,.0068000001,.0016,0,.022700001,0,0,.087800004,.0167,0,.0024000001,0,0,.0011,0,.060600001,17nov2017,c1pm10,11,3
11/17/2017,c2pm10,156.13,4.8800001,.63419998,2.3208001,5.8511,14.0707,3.0840001,.66649997,1.7105,14.2275,0,.3955,.0272,.020400001,.097599998,5.3443999,.0131,.021,.030400001,.085900001,.0031999999,0,0,.022299999,.0057000001,.1259,.0014,.0097000003,.0023000001,.0049000001,.0068000001,.0060999999,.0022,.0106,.0018,.0043000001,.1485,0,0,.0153,.0023000001,0,0,0,.055399999,17nov2017,c2pm10,11,3
11/18/2017,c1pm10,142.60001,5.0599999,.59100002,1.691,4.5685,10.8309,4.0921001,.4515,1.3087,11.0437,.0044999998,.33939999,.0286,.0165,.084100001,4.8539,.0152,.0197,.062700003,.1869,.0049000001,.00089999998,.0035999999,.0209,.0011,.075599998,0,.0222,.0016,.0051000002,.001,.0049999999,0,.031399999,.0098999999,0,.081299998,0,0,0,0,0,0,0,.0449,18nov2017,c1pm10,11,3
11/18/2017,c1pm25,44.32,3.99,.29719999,.3317,1.1663001,2.3353,3.8577001,.026799999,.428,1.0355,.0062000002,.068300001,.0166,.0023000001,.018100001,.92430001,.0014,.0041999999,.021299999,.1091,.00019999999,0,.0016,.017100001,.00030000001,.0163,0,.0052999998,.0070000002,.0024000001,0,.0071,.00019999999,.0106,.0128,0,0,0,0,.021400001,0,0,.00039999999,0,.042399999,18nov2017,c1pm25,11,3
11/18/2017,c2pm10,116.42,3.23,.4738,1.4637001,4.3010001,9.8674002,3.5402999,.3506,1.2226,9.1820002,0,.27720001,.0207,.0119,.056699999,3.6355,.0135,.0112,.0197,.060899999,.0011,0,.00069999998,.0199,.0035000001,.083999999,0,.0144,.0019,.0057000001,.0012000001,.0101,0,.0139,0,0,.074699998,.0054000001,0,0,0,0,0,0,.042800002,18nov2017,c2pm10,11,3
11/18/2017,c2pm25,34.43,2.6700001,.4357,.39660001,1.1440001,2.2578001,3.5411999,.0222,.417,1.0413001,.0024000001,.059799999,.0113,.0024000001,.0124,.72850001,.003,.0026,.0076000001,.032000002,0,0,.0013,.0138,0,.0152,0,.0035000001,.0049999999,.0027999999,0,.0046999999,0,.0063999998,0,0,0,.0087000001,0,.038699999,0,.0176,0,.00069999998,.036600001,18nov2017,c2pm25,11,3
11/19/2017,c2pm10,74.599998,2.4200001,.68180001,.85439998,2.1731999,4.8618002,5.0082998,.21070001,.67580003,4.3055,.0060000001,.1429,.0118,.0059000002,.040399998,1.9450999,.0060000001,.0076000001,.0127,.043699998,.00060000003,0,.0020000001,.0185,0,.037599999,.00069999998,.0041999999,.003,0,.0107,.0087000001,.0034,.0111,0,0,.0361,.0114,0,0,0,.015900001,0,0,.034400001,19nov2017,c2pm10,11,3
11/19/2017,c1pm10,82.860001,3.1500001,.55849999,.91850001,2.6078999,5.7455001,4.6616998,.30219999,.82349998,5.3744001,.0077,.18440001,.015,.0097000003,.047699999,2.5385001,.0063,.0081000002,.033100002,.1322,.00019999999,0,.00019999999,.0174,.0027999999,.037599999,0,.0143,.0059000002,.0022,.0044999998,.0038000001,0,.0143,0,0,.084700003,.027000001,0,0,0,0,.0044999998,.00019999999,.030099999,19nov2017,c1pm10,11,3
11/19/2017,c2pm25,32.220001,2.22,.41460001,.18799999,.54189998,1.0104001,5.0612001,.0093,.2658,.4179,.0014,.0276,.0093999999,.0013,.0102,.3748,.00079999998,.0041,.0089999996,.0219,.0012000001,0,0,.0166,0,.0038000001,0,.0055999998,.00039999999,.0022,.0044999998,.0076000001,0,.0041999999,0,0,0,0,0,0,0,0,0,.0034,.0146,19nov2017,c2pm25,11,3
11/19/2017,c1pm25,32.599998,2.6800001,.36660001,.19140001,.69080001,1.2326,4.3848,.0218,.3418,.48359999,.0068999999,.037300002,.0092000002,.0013,.0083999997,.48210001,0,.0043000001,.011,.067199998,0,0,.0020000001,.0135,.000099999997,.0046000001,0,.0024000001,.0041,.0055999998,.0054000001,.0024000001,.0011,.012,0,0,0,.0038000001,0,.0013,0,0,.0046000001,.00069999998,.0306,19nov2017,c1pm25,11,3
11/20/2017,c1pm10,66.760002,2.6700001,.8818,.69580001,1.4944,3.3554001,6.5088,.21510001,.53060001,3.5864,.0034,.1032,.0143,.0043000001,.029200001,1.5211,.0029,.0081000002,.026000001,.0579,.0037,0,.00039999999,.0117,.000099999997,.025900001,.00039999999,.0107,.0031000001,.0027999999,.0027000001,.0031999999,.00050000002,.0081000002,0,.0176,.045499999,.066299997,0,0,0,0,.0018,.0027000001,.0082999999,20nov2017,c1pm10,11,3
11/20/2017,c2pm10,69.019997,2.6199999,.60039997,.67129999,1.4854,3.5274999,6.3747001,.2,.55839998,4.0327001,.0054000001,.1008,.0108,.0049999999,.025599999,1.4832,.00060000003,.0059000002,.0115,.0535,0,0,.0026,.0151,0,.0294,.0035999999,.0082999999,.00039999999,.0023000001,.0033,.0033,0,.0147,.0046000001,.0073000002,0,.0015,0,.0035000001,0,0,.0040000002,0,.0177,20nov2017,c2pm10,11,3
11/20/2017,c2pm25,34.299999,2.46,.55159998,.18619999,.37059999,.6067,6.3952999,.0078999996,.23450001,.33050001,.0063999998,.0175,.0087000001,.00069999998,.0057000001,.24959999,.001,.0034,.0071,.0263,.00019999999,0,.0023000001,.0102,0,.0055,.0020999999,.0014,.0041999999,.00079999998,.0052,.0106,0,.0046999999,.0013,0,0,.0139,.0013,0,0,.0126,.0024999999,0,.0143,20nov2017,c2pm25,11,3
11/20/2017,c1pm25,37.23,2.3599999,.55040002,.164,.37310001,.63139999,6.5483999,.0106,.2333,.31330001,.0020000001,.020400001,.0119,.00019999999,.0060999999,.27289999,.0014,.0027999999,.0083999997,.031800002,.0020000001,0,.0014,.0102,.0013,.0057000001,0,.0022,.0044,.0027999999,.001,.0043000001,.001,.0081000002,.0060999999,0,0,0,.0046000001,0,0,0,0,0,.0131,20nov2017,c1pm25,11,3
11/21/2017,c1pm25,21.27,1.78,.30149999,.1964,.53839999,1.0681,2.6343,.0255,.19230001,.5704,.0089999996,.0337,.0037,.0014,.0074,.41429999,.0019,.001,.0102,.0272,.0019,0,0,.0031999999,.0011,.0049999999,.0027999999,0,0,.0059000002,0,.0080000004,0,.019200001,0,.0017,0,0,0,0,0,0,.0051000002,.00030000001,.0146,21nov2017,c1pm25,11,3
11/21/2017,c1pm10,52.970001,2.1500001,.68419999,.68900001,1.9399,4.2384,2.9625001,.6099,.5273,4.2361999,.0107,.1305,.0070000002,.0063999998,.037300002,1.7970999,.0016,.0071,.0277,.0471,.00060000003,0,.0018,.0071,0,.022399999,.000099999997,.0115,.003,.0063,.0051000002,.0024999999,0,.0115,.0019,.0014,.068999998,0,0,.050000001,0,0,0,.00069999998,.0093999999,21nov2017,c1pm10,11,3
11/21/2017,c2pm10,81.349998,2.3599999,.4702,1.2826999,3.0659001,7.4542999,2.8159001,.39500001,.80299997,7.5033998,.0094999997,.18619999,.0068999999,.0099999998,.048300002,2.6417999,.0073000002,.0080000004,.0135,.0374,0,0,0,.0083999997,.0031999999,.043299999,.00019999999,.0060000001,.0034,.0023000001,.0022,.0065000001,0,.0277,0,.016000001,.044799998,.0070000002,.00019999999,0,0,0,0,0,.017000001,21nov2017,c2pm10,11,3
11/21/2017,c2pm25,24.1,1.91,.278,.28029999,.76880002,1.6071,2.3924999,.020300001,.23810001,.96820003,.0063999998,.0418,.0014,.0013,.0108,.54809999,.00030000001,.0020000001,.0062000002,.0141,.0027000001,0,0,.0015,0,.0054000001,.00060000003,.0051000002,.0082999999,.0037,.0087000001,.0085000005,0,.0109,0,.0117,0,.0141,0,0,0,0,.0017,0,.0162,21nov2017,c2pm25,11,3
11/22/2017,c1pm25,26.110001,2.1600001,.3978,.38780001,1.1366,2.2757001,1.7459,.1295,.34909999,1.7585,.0014,.067000002,.0052,.0020000001,.0129,.81989998,.0019,.0034,.0057000001,.0122,0,0,.0024999999,.0082999999,.00089999998,.0099999998,.00050000002,.0051000002,.0033,.0011,.00030000001,.0057000001,0,.0051000002,.0013,0,0,0,0,0,0,0,0,0,.0154,22nov2017,c1pm25,11,3
11/22/2017,c2pm25,34.369999,2.1099999,.47639999,.51429999,1.4112999,3.2372,2.0651,.38699999,.61830002,2.0781,.0108,.075199999,.0103,.0041999999,.037599999,1.091,.00089999998,.0052,.0131,.90700001,.0017,0,.0062000002,.0093,.0016,.0117,.00039999999,.0049999999,.0052,.0049999999,.0019,.0057999999,0,.028200001,0,.0068000001,0,.0031999999,0,0,0,0,0,.00019999999,.053599998,22nov2017,c2pm25,11,3
11/22/2017,c1pm10,122.71,3.0799999,.8829,1.8515,5.4122,11.9389,2.2983,1.619,1.4201,13.3494,0,.3831,.0145,.0141,.0902,5.0124998,.0098000001,.0165,.0195,.033399999,.0022,0,.0038999999,.0048000002,.0044999998,.059900001,.0018,.0152,.00030000001,.0082999999,.000099999997,.0026,0,.033,.0060999999,0,.023800001,0,0,0,0,0,0,.0014,.0068000001,22nov2017,c1pm10,11,3
11/22/2017,c2pm10,140.46001,2.8800001,.396,1.9621,5.5823002,13.1698,2.6919,1.8164999,1.6974,15.756,.0031000001,.4307,.0199,.0199,.1293,5.8705001,.0136,.017999999,.022700001,1.0856,.0015,0,.0060000001,.0207,.0071999999,.063600004,0,.0218,.0063,.0020000001,.0031999999,.0044999998,.0044,.042599998,0,0,.2016,0,0,0,0,0,0,.0066999998,.070500001,22nov2017,c2pm10,11,3
11/23/2017,c1pm25,17.6,1.77,.27329999,.15880001,.433,.90249997,1.1262,.1009,.1481,.89670002,.0020000001,.0263,.0121,.001,.0077,.39829999,0,.0020999999,.0233,.0102,0,0,0,0,.001,.0038999999,.00060000003,.0018,.0013,.0041999999,.00019999999,.0055,0,.0044,0,0,0,0,0,0,0,0,0,.001,.0085000005,23nov2017,c1pm25,11,3
11/23/2017,c2pm25,24.700001,2.6400001,.27829999,.3567,.72600001,2.1315999,1.0534,.37580001,.53259999,1.5336,.0049000001,.041900001,.0043000001,.0031999999,.032299999,.6735,.0011,.0014,.068000004,.28760001,.0011,0,.0038999999,.003,.00050000002,.0093999999,.00050000002,.0035999999,0,.0015,.0055,.0066,0,.019400001,.0077,0,.048,.0026,0,.0109,0,0,.0065000001,0,.048,23nov2017,c2pm25,11,3
11/23/2017,c2pm10,94.410004,3.5699999,.6397,1.7361,3.3445001,8.9141998,1.5148,1.5349,1.202,12.3375,.021600001,.2595,.0125,.0156,.0942,3.9047999,.0081000002,.0156,.087200001,.45640001,0,0,.0068999999,.0155,.0026,.055100001,.0038000001,.0145,.0035999999,.0066,.0087000001,.0086000003,.0038000001,.0121,0,.0116,.24950001,.0153,0,.027899999,0,0,0,0,.059599999,23nov2017,c2pm10,11,3
11/23/2017,c1pm10,71.730003,2.3699999,.75419998,.92799997,2.6394999,6.3242002,1.4049,1.2254,.6832,7.7426,0,.18610001,.0149,.0099999998,.0418,2.5151,.0041,.0063999998,.043000001,.032400001,0,0,.00039999999,.0105,0,.0348,.0011,.0184,.0049999999,.0043000001,.00050000002,.0071999999,0,.0116,0,.0102,.059099998,.033,.031199999,0,0,0,0,0,.0152,23nov2017,c1pm10,11,3
11/24/2017,c2pm25,37.900002,2.49,.29339999,.53619999,.96340001,5.6311002,1.6083,.68839997,1.926,1.1673,.0087000001,.033399999,.0052,.0031999999,.051399998,.82529998,.0031000001,.0044999998,.0275,1.421,.0040000002,0,.0038999999,.0209,.0027000001,.0077999998,0,.0035000001,.0022,.0043000001,.00069999998,.0078999996,0,.0099999998,0,0,0,.0052,0,.0071999999,0,0,0,.00069999998,.1617,24nov2017,c2pm25,11,3
11/24/2017,c1pm10,58.209999,2.1800001,.41139999,.76529998,2.0611,4.823,1.8412,.91409999,.73049998,5.3704,.0080000004,.1331,.0111,.0055999998,.034899998,1.8065,.0063999998,.0080000004,.017100001,.043499999,.00030000001,0,0,.0154,.0019,.0239,0,.0068999999,.0046000001,.0031000001,.0035000001,.0022,0,.0125,.0012000001,0,0,0,0,.0186,0,0,.0060000001,0,.0118,24nov2017,c1pm10,11,3
11/24/2017,c1pm25,16.07,1.77,.25,.084200002,.27849999,.57480001,1.4909,.032600001,.26120001,.43669999,.0066,.015900001,.0086000003,.000099999997,.0049000001,.2148,.0012000001,.0011,.0085000005,.0283,0,0,.0049999999,.0048000002,0,.0046999999,0,.0065000001,.0038000001,.0037,0,.0035999999,.00069999998,.0164,.0016,0,0,0,0,.00079999998,0,0,0,0,.0086000003,24nov2017,c1pm25,11,3
11/24/2017,c2pm10,120.6,3.4400001,.0198,1.7944,3.8506999,12.8691,2.0395,1.5013,2.6819999,11.3661,.0118,.27520001,.0156,.020500001,.1401,5.0572,.0106,.02,.046700001,1.7488,.0098999999,0,.0078999996,.024800001,.0035999999,.050000001,.00039999999,.0117,.0066,.0112,.0020000001,.0051000002,0,.028100001,.0098000001,0,.1902,0,0,0,0,0,0,0,.1697,24nov2017,c2pm10,11,3
11/25/2017,c2pm10,101.39,4.1399999,.2304,1.1202,2.7758999,8.5025997,3.0244,1.5896,1.9988,9.8780003,.0208,.28209999,.0348,.0153,.1319,3.4295001,.0070000002,.0119,.0414,1.4914,.0051000002,0,.0117,.0261,.0026,.049600001,0,.011,.0060999999,.0066999998,0,.003,.0046999999,.047600001,.0034,.0029,.667,.0092000002,0,.041900001,0,0,.0052999998,0,.1109,25nov2017,c2pm10,11,3
11/25/2017,c1pm25,17.16,2.25,.23720001,.0748,.1417,.24070001,1.9599,.043900002,.25150001,.30450001,.0122,.0093,.0108,.00050000002,0,.14650001,.001,.003,.0127,.074000001,0,0,.001,.0132,0,.0041,0,.0013,.0026,.0019,.0118,.0040000002,.0019,.0041999999,0,.00079999998,.025699999,.047200002,0,0,0,0,.0026,.00019999999,.018200001,25nov2017,c1pm25,11,3
11/25/2017,c2pm25,39.560001,3.5899999,.3003,.3432,1.14,3.8931999,2.4535,.84560001,1.527,1.0309,.0080000004,.0462,.0107,.0027999999,.0656,.66820002,.0026,.0052999998,.0232,1.1641001,.0062000002,.00030000001,.0068999999,.016799999,.0031999999,.0112,0,.00079999998,.0023000001,.0052999998,0,.0029,.0038000001,.048300002,0,0,.0634,.0046000001,.0255,0,0,0,0,0,.099299997,25nov2017,c2pm25,11,3
11/25/2017,c1pm10,44.040001,2.6099999,.4993,.46939999,.99800003,2.4693,2.2391,.43740001,.5079,3.5797999,.016000001,.078500003,.0148,.0052999998,.016100001,1.0520999,.0014,.0054000001,.022500001,.095399998,.0014,0,0,.0141,.0029,.022700001,.0022,.0103,.0101,.0068999999,.0071,.0088999998,.0089999996,.017200001,0,0,0,0,0,0,0,0,.0020000001,0,.026699999,25nov2017,c1pm10,11,3
11/26/2017,c2pm25,16.139999,2.01,.32319999,.092699997,.077100001,.15360001,2.1896,.019300001,.25330001,.1564,.0080000004,.0035999999,.0134,.00069999998,0,.072800003,.00060000003,.0040000002,.0071,.0088,0,.00069999998,.0022,.0114,0,.0041,.00079999998,0,.0040000002,.0041,0,.0037,0,.0081000002,0,0,0,0,0,0,0,0,0,.0017,.0063999998,26nov2017,c2pm25,11,3
